"count","Year","Month","Day","Hour"
10.6653666147,2014,8,30,16
10.5435619787,2014,8,30,17
10.2829486408,2014,8,30,18
4.82308186028,2014,8,30,19
0.0895316127606,2014,8,30,20
0.00832852211726,2014,8,30,21
0.0012145761421,2014,8,30,22
0.0801620253787,2014,8,30,23
7.5898264277,2014,9,1,8
20.1351235152,2014,9,1,9
29.1282690678,2014,9,1,10
33.2907182429,2014,9,1,11
36.720183768,2014,9,1,12
37.3383124301,2014,9,1,13
33.3705946663,2014,9,1,14
32.6214269043,2014,9,1,15
32.0904836193,2014,9,1,16
31.7239917943,2014,9,1,17
30.9398454678,2014,9,1,18
14.5119277212,2014,9,1,19
0.269387153439,2014,9,1,20
0.0250592700873,2014,9,1,21
0.00365447688774,2014,9,1,22
0.241195474591,2014,9,1,23
5.69236982078,2014,9,2,8
15.1013426364,2014,9,2,9
21.8462018008,2014,9,2,10
24.9680386822,2014,9,2,11
27.540137826,2014,9,2,12
28.0037343226,2014,9,2,13
25.0279459997,2014,9,2,14
24.4660701782,2014,9,2,15
24.0678627145,2014,9,2,16
23.7929938457,2014,9,2,17
23.2048841009,2014,9,2,18
10.8839457909,2014,9,2,19
0.202040365079,2014,9,2,20
0.0187944525655,2014,9,2,21
0.0027408576658,2014,9,2,22
0.180896605943,2014,9,2,23
6.38438340683,2014,9,3,8
16.9371921334,2014,9,3,9
24.5020145688,2014,9,3,10
28.0033688749,2014,9,3,11
30.8881545813,2014,9,3,12
31.4081098677,2014,9,3,13
28.0705590428,2014,9,3,14
27.4403767489,2014,9,3,15
26.9937597504,2014,9,3,16
26.6854754505,2014,9,3,17
26.0258700112,2014,9,3,18
12.207092142,2014,9,3,19
0.226602134952,2014,9,3,20
0.0210792683676,2014,9,3,21
0.00307405997027,2014,9,3,22
0.202887958038,2014,9,3,23
4.8887411402,2014,9,4,8
12.9693883818,2014,9,4,9
18.7620321348,2014,9,4,10
21.4431391035,2014,9,4,11
23.6521183682,2014,9,4,12
24.0502659476,2014,9,4,13
21.4945889174,2014,9,4,14
21.0120367413,2014,9,4,15
20.6700468019,2014,9,4,16
20.4339829499,2014,9,4,17
19.9289004631,2014,9,4,18
9.34738873807,2014,9,4,19
0.173517019421,2014,9,4,20
0.0161411180857,2014,9,4,21
0.00235391305416,2014,9,4,22
0.155358261575,2014,9,4,23
5.7816618964,2014,9,5,8
15.3382264424,2014,9,5,9
22.1888873193,2014,9,5,10
25.3596941909,2014,9,5,11
27.972139988,2014,9,5,12
28.4430085865,2014,9,5,13
25.4205412311,2014,9,5,14
24.8498516712,2014,9,5,15
24.4453978159,2014,9,5,16
24.1662172786,2014,9,5,17
23.5688822829,2014,9,5,18
11.0546743523,2014,9,5,19
0.205209625708,2014,9,5,20
0.0190892675077,2014,9,5,21
0.00278385151154,2014,9,5,22
0.183734199762,2014,9,5,23
10.4694958664,2014,9,6,8
27.7746262606,2014,9,6,9
40.1798770376,2014,9,6,10
45.9216083998,2014,9,6,11
50.6522534917,2014,9,6,12
51.5049074404,2014,9,6,13
46.0317908779,2014,9,6,14
44.9983800533,2014,9,6,15
44.2659906396,2014,9,6,16
43.7604475045,2014,9,6,17
